application_session,lookback,item_id,lookback_had_enough_sessions,n_lookback_sessions,lane,entry_variant,reaction_state,direction,context_tf,trigger_tf,session_window,target_family,target_tf,natural_rr_bin,total_occurrences,executable_occurrences,target_hits,stop_hits,time_exits,success_count,failure_count,support_class,most_recent_session,age_sessions,source_session_dates,source_episode_ids,source_variant_ids
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-559,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,15,15,NY_PREMARKET,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-30071,EP-30071-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-560,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,ASIA,rb,60,2.0-1000000000.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-06-25,17,2026-06-25,EP-24357|EP-24387,EP-24357-ENTRY_ON_TAP|EP-24387-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-561,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,ASIA,fvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,20,2026-06-22,EP-19501,EP-19501-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-562,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,ASIA,rb,60,2.0-1000000000.0,3,3,1,1,1,1,2,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,20,2026-06-22,EP-19561,EP-19561-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-563,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,GLOBEX_EVENING,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-17409,EP-17409-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-564,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,LONDON,ifvg,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-18254,EP-18254-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-565,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,LONDON,fvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-01,11,2026-07-01,EP-31373,EP-31373-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-566,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,LONDON,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-29687,EP-29687-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-567,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41691,EP-41691-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-568,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_AM,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41672,EP-41672-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-569,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,6,2026-07-06,EP-36752,EP-36752-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-570,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_AM,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,6,2026-07-06,EP-36729,EP-36729-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-571,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_PM,ifvg,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,18,2026-06-24,EP-24009,EP-24009-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-572,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,ASIA,rb,60,2.0-1000000000.0,6,5,3,2,0,3,2,THREE_PLUS_OBSERVATIONS,2026-06-25,17,2026-06-18|2026-06-25,EP-24346|EP-24359|EP-24391,EP-24346-ENTRY_ON_TAP|EP-24359-ENTRY_ON_TAP|EP-24391-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-573,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,ASIA,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-29297,EP-29297-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-574,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,ASIA,fvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,20,2026-06-22,EP-19502,EP-19502-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-575,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,ASIA,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-29298,EP-29298-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-576,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,GLOBEX_EVENING,rb,5,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,20,2026-06-22,EP-18958,EP-18958-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-577,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,GLOBEX_EVENING,rb,30,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,7,2026-07-05,EP-33798,EP-33798-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-578,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,GLOBEX_EVENING,rb,60,1.0-2.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-17390,EP-17390-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-579,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,GLOBEX_EVENING,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-17411,EP-17411-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-580,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,LONDON,ifvg,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-18246,EP-18246-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-581,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,LONDON,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-01,11,2026-07-01,EP-31372,EP-31372-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-582,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,LONDON,ifvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-29689,EP-29689-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-583,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,14,2026-06-28,EP-26938,EP-26938-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-584,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,7,2026-07-05,EP-35002,EP-35002-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-585,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-14,28,2026-06-14,EP-10578,EP-10578-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-586,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,60,1.0-2.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,14,2026-06-21|2026-06-28,EP-18548,EP-18548-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-587,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,1,2.0-1000000000.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-06-17|2026-07-08,EP-15493,EP-15493-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-588,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,60,1.0-2.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-07-06,6,2026-07-06,EP-36706|EP-36730,EP-36706-ENTRY_ON_TAP|EP-36730-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-589,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-23,19,2026-06-23,EP-21905,EP-21905-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-590,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_PM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-15,27,2026-06-15,EP-12581,EP-12581-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-591,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,3,NY_PREMARKET,rb,30,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-30120,EP-30120-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-592,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,30,1,LONDON,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-15,27,2026-06-15,EP-11973,EP-11973-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-593,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,30,1,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41671,EP-41671-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-594,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,30,30,GLOBEX_EVENING,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,6,2026-07-06,EP-35532,EP-35532-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-595,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,30,30,NY_AM,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-17,25,2026-06-17,EP-15458,EP-15458-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-596,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,LONDON,rb,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-15,27,2026-06-15,EP-11741,EP-11741-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-597,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,NY_AM,rb,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-25,17,2026-06-25,EP-25318,EP-25318-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-598,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,NY_AM,ifvg,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,14,2026-06-28,EP-26931,EP-26931-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-599,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-18550,EP-18550-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-600,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,1,NY_AM,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-15,27,2026-06-15,EP-12262,EP-12262-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-601,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,ASIA,rb,60,2.0-1000000000.0,3,3,1,2,0,1,2,SINGLE_OBSERVATION_PROVISIONAL,2026-06-25,17,2026-06-18|2026-06-25,EP-24383,EP-24383-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-602,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,ASIA,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,20,2026-06-22,EP-19544,EP-19544-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-603,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,LONDON,fvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-01,11,2026-07-01,EP-31353,EP-31353-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-604,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,LONDON,rb,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-15,27,2026-06-15,EP-11737,EP-11737-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-605,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,LONDON,rb,5,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,6,2026-07-06,EP-36202,EP-36202-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-606,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,NY_AM,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,6,2026-07-06,EP-36725,EP-36725-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-607,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,5,5,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-23,19,2026-06-23,EP-21925,EP-21925-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-608,True,20,A,ENTRY_ON_TAP,TAP_ONLY,-1,60,60,GLOBEX_EVENING,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,6,2026-07-06,EP-35513,EP-35513-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-609,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,ASIA,rb,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-15,27,2026-06-15,EP-11165,EP-11165-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-610,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,ASIA,ifvg,15,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-17743,EP-17743-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-611,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,ASIA,rb,3,1.0-2.0,10,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-40775,EP-40775-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-612,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,ASIA,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-29279,EP-29279-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-613,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,ASIA,rb,5,1.0-2.0,3,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,20,2026-06-22,EP-19674,EP-19674-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-614,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,GLOBEX_EVENING,rb,5,2.0-1000000000.0,3,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-40609,EP-40609-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-615,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,LONDON,rb,60,2.0-1000000000.0,6,6,2,4,0,2,4,TWO_OBSERVATIONS_PROVISIONAL,2026-07-08,4,2026-06-17|2026-07-08,EP-15047|EP-15081,EP-15047-ENTRY_ON_TAP|EP-15081-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-616,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-14,28,2026-06-14,EP-10523,EP-10523-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-617,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,fvg,1,1.0-2.0,3,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,14,2026-06-28,EP-26975,EP-26975-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-618,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,ifvg,60,2.0-1000000000.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,14,2026-06-28,EP-27087,EP-27087-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-619,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,rb,1,1.0-2.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,7,2026-07-05,EP-35014,EP-35014-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-620,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,rb,60,1.0-2.0,4,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-14,28,2026-06-14,EP-10652,EP-10652-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-621,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,rb,1,1.0-2.0,3,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-07-08,4,2026-06-24|2026-07-08,EP-23571|EP-40125,EP-23571-ENTRY_ON_TAP|EP-40125-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-622,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,rb,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-01,11,2026-07-01,EP-31953,EP-31953-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-623,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,rb,15,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-23,19,2026-06-23,EP-21864,EP-21864-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-624,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_LUNCH,rb,60,2.0-1000000000.0,4,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41884,EP-41884-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-625,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_LUNCH,ifvg,60,2.0-1000000000.0,6,6,2,4,0,2,4,TWO_OBSERVATIONS_PROVISIONAL,2026-06-28,14,2026-06-28,EP-27140|EP-27150,EP-27140-ENTRY_ON_TAP|EP-27150-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-626,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_PM,ifvg,60,2.0-1000000000.0,3,3,1,2,0,1,2,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,14,2026-06-28,EP-27161,EP-27161-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-627,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_PREMARKET,rb,60,2.0-1000000000.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39943,EP-39943-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-628,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_PREMARKET,rb,15,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-29,13,2026-06-29,EP-28521,EP-28521-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-629,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_PREMARKET,rb,15,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,12,2026-06-30,EP-30067,EP-30067-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-630,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,15,1,NY_AM,rb,15,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-23,19,2026-06-23,EP-21853,EP-21853-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-631,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,15,1,NY_AM,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-23,19,2026-06-23,EP-21887,EP-21887-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-632,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,15,15,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-17,25,2026-06-17,EP-15060,EP-15060-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-633,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,15,15,NY_AM,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,18,2026-06-24,EP-23551,EP-23551-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-634,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,15,15,NY_AM,rb,30,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,6,2026-07-06,EP-36651,EP-36651-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-635,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,15,15,NY_PREMARKET,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38313,EP-38313-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-636,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,ASIA,ifvg,15,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,21,2026-06-21,EP-17741,EP-17741-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-637,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,ASIA,fvg,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-15,27,2026-06-15,EP-11546,EP-11546-ENTRY_ON_TAP
2026-07-12,PREV_20_SESSIONS,PREV_20_SESSIONS-638,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,LONDON,rb,60,2.0-1000000000.0,3,3,1,2,0,1,2,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39580,EP-39580-ENTRY_ON_TAP
