week,variant_id,episode_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
historical,EP-00102-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00102,RB2-023769,rb,5,30708.5,26.5,0.9815,127,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-00102-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00102,RB2-000010,rb,1,30663.75,18.25,0.6759,162,inactive_or_traversed,
historical,EP-00102-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00102,FVG2-007147,fvg,15,30670.0,12.0,0.4444,173,behind_entry,
historical,EP-00102-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00102,RB2-000011,rb,1,30655.0,27.0,1.0,163,component,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,IFVG2-000001,ifvg,1,30711.25,29.25,1.0833,156,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,IFVG2-003398,ifvg,5,30721.75,39.75,1.4722,159,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,RB2-000006,rb,1,30741.0,59.0,2.1852,154,,BRANCH_SEMANTIC_TARGET
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,RB2-023773,rb,5,30741.0,59.0,2.1852,154,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,IFVG2-003397,ifvg,5,30743.5,61.5,2.2778,147,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,IFVG2-003396,ifvg,5,30749.75,67.75,2.5093,147,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,RB2-029314,rb,30,30756.25,74.25,2.75,116,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,IFVG2-003942,ifvg,15,30764.75,82.75,3.0648,86,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,IFVG2-003944,ifvg,15,30773.5,91.5,3.3889,106,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,RB2-027821,rb,15,30778.25,96.25,3.5648,115,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,FVG2-000001,fvg,1,30795.0,113.0,4.1852,51,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,FVG2-007525,fvg,30,30806.75,124.75,4.6204,64,,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,RB2-023769,rb,5,30708.5,26.5,0.9815,127,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,RB2-000010,rb,1,30663.75,18.25,0.6759,162,inactive_or_traversed,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,FVG2-007147,fvg,15,30670.0,12.0,0.4444,173,behind_entry,
historical,EP-00102-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-00102,RB2-000011,rb,1,30655.0,27.0,1.0,163,component,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,IFVG2-000001,ifvg,1,30711.25,29.25,1.0833,156,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,IFVG2-003398,ifvg,5,30721.75,39.75,1.4722,159,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,RB2-000006,rb,1,30741.0,59.0,2.1852,154,,BRANCH_SEMANTIC_TARGET
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,RB2-023773,rb,5,30741.0,59.0,2.1852,154,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,IFVG2-003397,ifvg,5,30743.5,61.5,2.2778,147,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,IFVG2-003396,ifvg,5,30749.75,67.75,2.5093,147,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,RB2-029314,rb,30,30756.25,74.25,2.75,116,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,IFVG2-003942,ifvg,15,30764.75,82.75,3.0648,86,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,IFVG2-003944,ifvg,15,30773.5,91.5,3.3889,106,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,RB2-027821,rb,15,30778.25,96.25,3.5648,115,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,FVG2-000001,fvg,1,30795.0,113.0,4.1852,51,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,FVG2-007525,fvg,30,30806.75,124.75,4.6204,64,,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,RB2-023769,rb,5,30708.5,26.5,0.9815,127,same_direction,ANY_SURFACE_DIAGNOSTIC
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,RB2-000010,rb,1,30663.75,18.25,0.6759,162,inactive_or_traversed,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,FVG2-007147,fvg,15,30670.0,12.0,0.4444,173,behind_entry,
historical,EP-00102-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-00102,RB2-000011,rb,1,30655.0,27.0,1.0,163,component,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,IFVG2-000001,ifvg,1,30711.25,24.25,0.7578,156,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,IFVG2-003398,ifvg,5,30721.75,34.75,1.0859,159,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,RB2-000006,rb,1,30741.0,54.0,1.6875,154,,BRANCH_SEMANTIC_TARGET
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,RB2-023773,rb,5,30741.0,54.0,1.6875,154,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,IFVG2-003397,ifvg,5,30743.5,56.5,1.7656,147,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,IFVG2-003396,ifvg,5,30749.75,62.75,1.9609,147,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,RB2-029314,rb,30,30756.25,69.25,2.1641,116,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,IFVG2-003942,ifvg,15,30764.75,77.75,2.4297,86,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,IFVG2-003944,ifvg,15,30773.5,86.5,2.7031,106,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,RB2-027821,rb,15,30778.25,91.25,2.8516,115,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,FVG2-000001,fvg,1,30795.0,108.0,3.375,51,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,FVG2-007525,fvg,30,30806.75,119.75,3.7422,64,,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,FVG2-000005,fvg,1,30671.25,15.75,0.4922,177,same_direction,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,RB2-000010,rb,1,30663.75,23.25,0.7266,162,inactive_or_traversed,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,RB2-000014,rb,1,30683.5,3.5,0.1094,177,behind_entry,
historical,EP-00102-ENTRY_ON_NEW_FVG,EP-00102,RB2-000011,rb,1,30655.0,32.0,1.0,163,component,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,IFVG2-000004,ifvg,1,30671.25,55.75,5.8684,198,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-00138-ENTRY_ON_TAP,EP-00138,FVG2-004447,fvg,3,30693.0,77.5,8.1579,199,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,RB2-027825,rb,15,30708.25,92.75,9.7632,188,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00138-ENTRY_ON_TAP,EP-00138,IFVG2-000001,ifvg,1,30711.25,95.75,10.0789,156,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,RB2-023780,rb,5,30721.5,106.0,11.1579,193,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,IFVG2-003398,ifvg,5,30721.75,106.25,11.1842,159,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,IFVG2-003397,ifvg,5,30743.5,128.0,13.4737,147,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,IFVG2-003396,ifvg,5,30749.75,134.25,14.1316,147,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,RB2-029314,rb,30,30756.25,140.75,14.8158,116,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,IFVG2-003942,ifvg,15,30764.75,149.25,15.7105,86,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,IFVG2-003944,ifvg,15,30773.5,158.0,16.6316,106,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,RB2-027821,rb,15,30778.25,162.75,17.1316,115,,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,FVG2-004445,fvg,3,30614.0,1.5,0.1579,179,same_direction,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,RB2-000008,rb,1,30620.0,4.5,0.4737,158,inactive_or_traversed,
historical,EP-00138-ENTRY_ON_TAP,EP-00138,RB2-017356,rb,3,30606.0,9.5,1.0,176,component,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,IFVG2-000009,ifvg,1,30813.75,44.25,2.7656,315,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-00278-ENTRY_ON_TAP,EP-00278,IFVG2-000008,ifvg,1,30812.25,45.75,2.8594,279,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,IFVG2-000010,ifvg,1,30809.5,48.5,3.0312,315,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,FVG2-000014,fvg,1,30803.0,55.0,3.4375,313,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,FVG2-004451,fvg,3,30803.0,55.0,3.4375,315,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00278-ENTRY_ON_TAP,EP-00278,FVG2-006119,fvg,5,30803.0,55.0,3.4375,316,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,RB2-029320,rb,30,30802.75,55.25,3.4531,312,,BRANCH_SEMANTIC_TARGET
historical,EP-00278-ENTRY_ON_TAP,EP-00278,IFVG2-003403,ifvg,5,30801.75,56.25,3.5156,312,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,IFVG2-003402,ifvg,5,30792.5,65.5,4.0938,312,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,FVG2-007527,fvg,30,30780.0,78.0,4.875,297,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,IFVG2-003943,ifvg,15,30769.5,88.5,5.5312,94,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,RB2-027829,rb,15,30746.75,111.25,6.9531,278,,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,FVG2-007142,fvg,15,30859.25,1.25,0.0781,12,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-00278-ENTRY_ON_TAP,EP-00278,IFVG2-003941,ifvg,15,30859.25,1.25,0.0781,22,same_direction,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,FVG2-000015,fvg,1,30860.5,2.5,0.1562,330,behind_entry,
historical,EP-00278-ENTRY_ON_TAP,EP-00278,RB2-017387,rb,3,30874.0,16.0,1.0,331,component,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,IFVG2-000009,ifvg,1,30813.75,29.25,0.9435,315,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,IFVG2-000008,ifvg,1,30812.25,30.75,0.9919,279,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,IFVG2-000010,ifvg,1,30809.5,33.5,1.0806,315,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,FVG2-007150,fvg,15,30806.0,37.0,1.1935,334,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,FVG2-000014,fvg,1,30803.0,40.0,1.2903,313,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,FVG2-004451,fvg,3,30803.0,40.0,1.2903,315,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,FVG2-006119,fvg,5,30803.0,40.0,1.2903,316,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,RB2-029320,rb,30,30802.75,40.25,1.2984,312,,BRANCH_SEMANTIC_TARGET
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,IFVG2-003403,ifvg,5,30801.75,41.25,1.3306,312,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,IFVG2-003402,ifvg,5,30792.5,50.5,1.629,312,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,FVG2-007527,fvg,30,30780.0,63.0,2.0323,297,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,IFVG2-003943,ifvg,15,30769.5,73.5,2.371,94,,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,FVG2-004443,fvg,3,30852.0,9.0,0.2903,4,inactive_or_traversed,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,RB2-000032,rb,1,30845.5,2.5,0.0806,284,same_direction,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,RB2-017387,rb,3,30874.0,31.0,1.0,331,component,
historical,EP-00278-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00278,IFVG2-004191,ifvg,60,30862.0,19.0,0.6129,334,behind_entry,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,IFVG2-000009,ifvg,1,30813.75,29.25,0.9435,315,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,IFVG2-000008,ifvg,1,30812.25,30.75,0.9919,279,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,IFVG2-000010,ifvg,1,30809.5,33.5,1.0806,315,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,FVG2-007150,fvg,15,30806.0,37.0,1.1935,334,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,FVG2-000014,fvg,1,30803.0,40.0,1.2903,313,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,FVG2-004451,fvg,3,30803.0,40.0,1.2903,315,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,FVG2-006119,fvg,5,30803.0,40.0,1.2903,316,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,RB2-029320,rb,30,30802.75,40.25,1.2984,312,,BRANCH_SEMANTIC_TARGET
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,IFVG2-003403,ifvg,5,30801.75,41.25,1.3306,312,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,IFVG2-003402,ifvg,5,30792.5,50.5,1.629,312,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,FVG2-007527,fvg,30,30780.0,63.0,2.0323,297,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,IFVG2-003943,ifvg,15,30769.5,73.5,2.371,94,,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,FVG2-004443,fvg,3,30852.0,9.0,0.2903,4,inactive_or_traversed,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,RB2-000032,rb,1,30845.5,2.5,0.0806,284,same_direction,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,RB2-000042,rb,1,30874.0,31.0,1.0,330,component,
historical,EP-00282-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00282,IFVG2-004191,ifvg,60,30862.0,19.0,0.6129,334,behind_entry,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,IFVG2-000009,ifvg,1,30813.75,29.25,0.9435,315,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,IFVG2-000008,ifvg,1,30812.25,30.75,0.9919,279,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,IFVG2-000010,ifvg,1,30809.5,33.5,1.0806,315,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,FVG2-007150,fvg,15,30806.0,37.0,1.1935,334,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,FVG2-000014,fvg,1,30803.0,40.0,1.2903,313,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,FVG2-004451,fvg,3,30803.0,40.0,1.2903,315,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,FVG2-006119,fvg,5,30803.0,40.0,1.2903,316,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,RB2-029320,rb,30,30802.75,40.25,1.2984,312,,BRANCH_SEMANTIC_TARGET
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,IFVG2-003403,ifvg,5,30801.75,41.25,1.3306,312,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,IFVG2-003402,ifvg,5,30792.5,50.5,1.629,312,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,FVG2-007527,fvg,30,30780.0,63.0,2.0323,297,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,IFVG2-003943,ifvg,15,30769.5,73.5,2.371,94,,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,FVG2-004443,fvg,3,30852.0,9.0,0.2903,4,inactive_or_traversed,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,RB2-000032,rb,1,30845.5,2.5,0.0806,284,same_direction,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,RB2-000042,rb,1,30874.0,31.0,1.0,330,component,
historical,EP-00282-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00282,IFVG2-004191,ifvg,60,30862.0,19.0,0.6129,334,behind_entry,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,IFVG2-000009,ifvg,1,30813.75,29.25,0.9435,315,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,IFVG2-000008,ifvg,1,30812.25,30.75,0.9919,279,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,IFVG2-000010,ifvg,1,30809.5,33.5,1.0806,315,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,FVG2-007150,fvg,15,30806.0,37.0,1.1935,334,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,FVG2-000014,fvg,1,30803.0,40.0,1.2903,313,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,FVG2-004451,fvg,3,30803.0,40.0,1.2903,315,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,FVG2-006119,fvg,5,30803.0,40.0,1.2903,316,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,RB2-029320,rb,30,30802.75,40.25,1.2984,312,,BRANCH_SEMANTIC_TARGET
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,IFVG2-003403,ifvg,5,30801.75,41.25,1.3306,312,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,IFVG2-003402,ifvg,5,30792.5,50.5,1.629,312,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,FVG2-007527,fvg,30,30780.0,63.0,2.0323,297,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,IFVG2-003943,ifvg,15,30769.5,73.5,2.371,94,,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,FVG2-004443,fvg,3,30852.0,9.0,0.2903,4,inactive_or_traversed,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,RB2-000032,rb,1,30845.5,2.5,0.0806,284,same_direction,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,IFVG2-004191,ifvg,60,30862.0,19.0,0.6129,334,behind_entry,
historical,EP-00283-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-00283,RB2-023800,rb,5,30874.0,31.0,1.0,334,component,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,IFVG2-000009,ifvg,1,30813.75,29.25,0.9435,315,,NEAREST_OPPOSING_VALID_STRUCTURE
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,IFVG2-000008,ifvg,1,30812.25,30.75,0.9919,279,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,IFVG2-000010,ifvg,1,30809.5,33.5,1.0806,315,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,FVG2-007150,fvg,15,30806.0,37.0,1.1935,334,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,FVG2-000014,fvg,1,30803.0,40.0,1.2903,313,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,FVG2-004451,fvg,3,30803.0,40.0,1.2903,315,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,FVG2-006119,fvg,5,30803.0,40.0,1.2903,316,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,RB2-029320,rb,30,30802.75,40.25,1.2984,312,,BRANCH_SEMANTIC_TARGET
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,IFVG2-003403,ifvg,5,30801.75,41.25,1.3306,312,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,IFVG2-003402,ifvg,5,30792.5,50.5,1.629,312,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,FVG2-007527,fvg,30,30780.0,63.0,2.0323,297,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,IFVG2-003943,ifvg,15,30769.5,73.5,2.371,94,,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,FVG2-004443,fvg,3,30852.0,9.0,0.2903,4,inactive_or_traversed,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,RB2-000032,rb,1,30845.5,2.5,0.0806,284,same_direction,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,IFVG2-004191,ifvg,60,30862.0,19.0,0.6129,334,behind_entry,
historical,EP-00283-ENTRY_ON_DELAYED_DISPLACEMENT,EP-00283,RB2-023800,rb,5,30874.0,31.0,1.0,334,component,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,RB2-023806,rb,5,30952.75,31.75,12.7,383,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00315-ENTRY_ON_TAP,EP-00315,FVG2-006121,fvg,5,30953.5,32.5,13.0,383,,BRANCH_SEMANTIC_TARGET
historical,EP-00315-ENTRY_ON_TAP,EP-00315,RB2-023805,rb,5,30959.0,38.0,15.2,377,,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,RB2-027835,rb,15,30959.0,38.0,15.2,383,,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,RB2-000051,rb,1,30961.0,40.0,16.0,378,,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,RB2-017394,rb,3,30961.0,40.0,16.0,378,,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,RB2-027834,rb,15,30965.5,44.5,17.8,373,,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,FVG2-000019,fvg,1,30902.75,18.25,7.3,359,same_direction,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,IFVG2-003941,ifvg,15,30855.0,66.0,26.4,22,behind_entry,
historical,EP-00315-ENTRY_ON_TAP,EP-00315,RB2-000050,rb,1,30922.75,1.75,0.7,360,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-00315-ENTRY_ON_TAP,EP-00315,FVG2-000021,fvg,1,30918.5,2.5,1.0,361,component,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,IFVG2-002489,ifvg,3,30888.5,31.75,1.2828,425,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,IFVG2-003404,ifvg,5,30890.75,34.0,1.3737,424,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,IFVG2-000016,ifvg,1,30900.0,43.25,1.7475,422,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,IFVG2-003946,ifvg,15,30900.0,43.25,1.7475,430,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,IFVG2-000015,ifvg,1,30902.75,46.0,1.8586,422,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,IFVG2-002488,ifvg,3,30902.75,46.0,1.8586,423,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,IFVG2-000014,ifvg,1,30918.5,61.75,2.4949,403,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,RB2-029323,rb,30,30925.0,68.25,2.7576,408,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,FVG2-004455,fvg,3,30925.75,69.0,2.7879,386,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,RB2-023811,rb,5,30931.5,74.75,3.0202,418,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,RB2-027838,rb,15,30931.5,74.75,3.0202,418,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,RB2-027836,rb,15,30938.25,81.5,3.2929,394,,
historical,EP-00347-ENTRY_ON_IFVG_RETEST,EP-00347,RB2-017388,rb,3,30858.0,1.25,0.0505,334,same_direction,
